0,1,2,3,4,5,6,7,8
-64.0,-45.0,-40.0,-87.0,-69.0,-71.0,5.4,8.25,2.0
-67.0,-50.0,-41.0,-86.0,-69.0,-71.0,5.4,8.25,2.0
-67.0,-48.0,-41.0,-84.0,-69.0,-72.0,5.4,8.25,2.0
-64.0,-44.0,-39.0,-86.0,-69.0,-72.0,5.4,8.25,2.0
-67.0,-44.0,-40.0,-85.0,-69.0,-72.0,5.4,8.25,2.0
-67.0,-49.0,-46.0,-86.0,-68.0,-71.0,5.4,8.25,2.0
-65.0,-43.0,-41.0,-85.0,-71.0,-72.0,5.4,8.25,2.0
-66.0,-43.0,-39.0,-88.0,-67.0,-72.0,5.4,8.25,2.0
-68.0,-44.0,-41.0,-82.0,-70.0,-73.0,5.4,8.25,2.0
-67.0,-44.0,-40.0,-88.0,-69.0,-72.0,5.4,8.25,2.0
-67.0,-50.0,-62.0,-85.0,-70.0,-72.0,5.4,8.25,2.0
-69.0,-50.0,-41.0,-86.0,-70.0,-71.0,5.4,8.25,2.0
-67.0,-50.0,-41.0,-86.0,-70.0,-72.0,5.4,8.25,2.0
-68.0,-49.0,-46.0,-87.0,-70.0,-71.0,5.4,8.25,2.0
-67.0,-44.0,-39.0,-87.0,-69.0,-72.0,5.4,8.25,2.0
-67.0,-50.0,-41.0,-87.0,-70.0,-71.0,5.4,8.25,2.0
-68.0,-44.0,-41.0,-85.0,-70.0,-70.0,5.4,8.25,2.0
-67.0,-43.0,-42.0,-86.0,-71.0,-73.0,5.4,8.25,2.0
-67.0,-44.0,-41.0,-87.0,-70.0,-72.0,5.4,8.25,2.0
-66.0,-43.0,-39.0,-88.0,-67.0,-70.0,5.4,8.25,2.0
-66.0,-48.0,-40.0,-86.0,-71.0,-70.0,5.4,8.25,2.0
-66.0,-42.0,-41.0,-87.0,-75.0,-71.0,5.4,8.25,2.0
-66.0,-44.0,-45.0,-87.0,-71.0,-71.0,5.4,8.25,2.0
-64.0,-44.0,-41.0,-85.0,-68.0,-70.0,5.4,8.25,2.0
-67.0,-49.0,-41.0,-86.0,-70.0,-72.0,5.4,8.25,2.0
-66.0,-44.0,-42.0,-80.0,-71.0,-73.0,5.4,8.25,2.0
-63.0,-42.0,-38.0,-85.0,-68.0,-70.0,5.4,8.25,2.0
-69.0,-50.0,-46.0,-85.0,-70.0,-71.0,5.4,8.25,2.0
-63.0,-42.0,-44.0,-85.0,-68.0,-70.0,5.4,8.25,2.0
-64.0,-42.0,-39.0,-84.0,-69.0,-70.0,5.4,8.25,2.0
-66.0,-44.0,-40.0,-86.0,-66.0,-70.0,5.4,8.25,2.0
-67.0,-44.0,-41.0,-81.0,-68.0,-71.0,5.4,8.25,2.0
-70.0,-43.0,-39.0,-85.0,-69.0,-68.0,5.4,8.25,2.0
-67.0,-45.0,-50.0,-85.0,-70.0,-71.0,5.4,8.25,2.0
-58.0,-53.0,-19.0,-83.0,-78.0,-72.0,6.5,8.25,2.0
-59.0,-52.0,-18.0,-83.0,-82.0,-75.0,6.5,8.25,2.0
-60.0,-53.0,-20.0,-86.0,-80.0,-74.0,6.5,8.25,2.0
-58.0,-49.0,-18.0,-85.0,-75.0,-72.0,6.5,8.25,2.0
-60.0,-53.0,-21.0,-88.0,-81.0,-74.0,6.5,8.25,2.0
-60.0,-53.0,-20.0,-88.0,-80.0,-75.0,6.5,8.25,2.0
-58.0,-50.0,-17.0,-84.0,-79.0,-71.0,6.5,8.25,2.0
-60.0,-52.0,-19.0,-86.0,-82.0,-72.0,6.5,8.25,2.0
-58.0,-53.0,-17.0,-86.0,-80.0,-75.0,6.5,8.25,2.0
-58.0,-53.0,-18.0,-88.0,-80.0,-74.0,6.5,8.25,2.0
-59.0,-51.0,-18.0,-84.0,-81.0,-74.0,6.5,8.25,2.0
-62.0,-54.0,-20.0,-88.0,-83.0,-75.0,6.5,8.25,2.0
-57.0,-45.0,-17.0,-83.0,-76.0,-72.0,6.5,8.25,2.0
-61.0,-54.0,-21.0,-88.0,-76.0,-75.0,6.5,8.25,2.0
-62.0,-55.0,-22.0,-82.0,-82.0,-78.0,6.5,8.25,2.0
-58.0,-48.0,-16.0,-81.0,-76.0,-69.0,6.5,8.25,2.0
-56.0,-49.0,-14.0,-81.0,-76.0,-71.0,6.5,8.25,2.0
-56.0,-45.0,-17.0,-84.0,-79.0,-72.0,6.5,8.25,2.0
-58.0,-46.0,-18.0,-86.0,-78.0,-73.0,6.5,8.25,2.0
-58.0,-47.0,-18.0,-83.0,-77.0,-73.0,6.5,8.25,2.0
-59.0,-52.0,-18.0,-85.0,-79.0,-73.0,6.5,8.25,2.0
-60.0,-52.0,-19.0,-82.0,-80.0,-72.0,6.5,8.25,2.0
-61.0,-62.0,-21.0,-78.0,-82.0,-73.0,6.5,8.25,2.0
-58.0,-52.0,-17.0,-84.0,-80.0,-74.0,6.5,8.25,2.0
-59.0,-53.0,-18.0,-84.0,-80.0,-71.0,6.5,8.25,2.0
-58.0,-53.0,-18.0,-85.0,-79.0,-75.0,6.5,8.25,2.0
-60.0,-51.0,-18.0,-83.0,-79.0,-72.0,6.5,8.25,2.0
-57.0,-45.0,-16.0,-84.0,-78.0,-73.0,6.5,8.25,2.0
-61.0,-53.0,-20.0,-87.0,-81.0,-74.0,6.5,8.25,2.0
-57.0,-51.0,-16.0,-84.0,-79.0,-71.0,6.5,8.25,2.0
-57.0,-51.0,-17.0,-84.0,-79.0,-71.0,6.5,8.25,2.0
-58.0,-50.0,-74.0,-84.0,-80.0,-72.0,6.5,8.25,2.0
-60.0,-53.0,-19.0,-84.0,-80.0,-73.0,6.5,8.25,2.0
-55.0,-51.0,-16.0,-84.0,-78.0,-73.0,6.5,8.25,2.0
