0,1,2,3,4,5,6,7,8
-71.0,-67.0,-66.0,-51.0,-50.0,-40.0,5.8,7.27,1.0
-71.0,-67.0,-66.0,-49.0,-48.0,-39.0,5.8,7.27,1.0
-71.0,-68.0,-66.0,-49.0,-50.0,-36.0,5.8,7.27,1.0
-70.0,-66.0,-66.0,-51.0,-49.0,-37.0,5.8,7.27,1.0
-73.0,-69.0,-62.0,-52.0,-51.0,-41.0,5.8,7.27,1.0
-69.0,-66.0,-66.0,-48.0,-50.0,-39.0,5.8,7.27,1.0
-72.0,-66.0,-64.0,-50.0,-49.0,-37.0,5.8,7.27,1.0
-70.0,-67.0,-65.0,-49.0,-51.0,-36.0,5.8,7.27,1.0
-70.0,-67.0,-66.0,-50.0,-47.0,-37.0,5.8,7.27,1.0
-71.0,-68.0,-66.0,-50.0,-50.0,-39.0,5.8,7.27,1.0
-71.0,-67.0,-65.0,-53.0,-53.0,-44.0,5.8,7.27,1.0
-73.0,-68.0,-66.0,-50.0,-51.0,-35.0,5.8,7.27,1.0
-73.0,-68.0,-66.0,-48.0,-50.0,-39.0,5.8,7.27,1.0
-71.0,-67.0,-66.0,-50.0,-49.0,-39.0,5.8,7.27,1.0
-71.0,-68.0,-66.0,-51.0,-50.0,-37.0,5.8,7.27,1.0
-73.0,-68.0,-66.0,-50.0,-52.0,-37.0,5.8,7.27,1.0
-71.0,-67.0,-65.0,-50.0,-50.0,-39.0,5.8,7.27,1.0
-73.0,-66.0,-67.0,-49.0,-51.0,-38.0,5.8,7.27,1.0
